"id","add","group_id","value","hash_post","hash_text","post_created","html"
"240","2023-05-01 21:54:32.014487","5","Sprzedam nadwyżkę roślinki akwariuwej. Roślina mało wymagająca pięknie prezentuje się w akwarium. Anubiasy świetnie radzą sobie w warunkach słabszego oświetlenia. Lubią światło rozproszone (optymalnie 0,3W/l przez 8-10 godzin dziennie). Z powodzeniem można je uprawiać wraz z roślinami pływającymi (np. rzęsą, salwinią).Sadzenie jest proste – po prostu roślinę umieszcza się przy podłożu, starając się nie przykrywać kłącza. Można ją przytwierdzić lekko kamieniem, ukorzeni się sa… Zobacz więcej","6287253d2bb6a435c301864dd3187693","e1b18fd9c9c15153d52c049f6fd501de","poniedziałek, 1 maja 2023 o 22:01","-"
"241","2023-05-01 21:54:40.721911","5","Kwiaciarnia Werbena","9260f44614364e2a0285db02e838e9e6","e6ce48d50ec9130793558458be60e00a","poniedziałek, 1 maja 2023 o 22:01","-"
"242","2023-05-01 21:54:49.397812","5","EasyBlend to połączenie wydajności i efektywności w jednym, funkcjonalnym blenderze bezprzewodowym!→ wyposażony w 6 ostrzy blenduje całą zawartość kielicha na gładko→ jedno ładowanie wystarcza na 8 do 10 koktajli→ jest lekki i poręczny – zabierzesz go ze sobą do pracy, w podróż, w góry, a nawet na siłownię!Zapomnij o nudnych śniadaniach. Nie martw się, że musisz zrezygnować z ulubionego koktajlu na wyjeździe. Zamów swój EasyBlend i ciesz się pożywnym i zdrowym posiłkiem, … Zobacz więcej","ed830bb1a52fdf40b724401ecbf4a883","7c2661002280e67dbf9e4d8d9e290c5d","poniedziałek, 1 maja 2023 o 22:01","-"
"243","2023-05-01 21:54:58.211892","5","Jako absolwent PRZ udzielę korepetycji z matematyki na poziomie szkoły podstawowej z lekcji bieżących oraz z przygotowaniem do egzaminu ośmioklasisty.Przygotuję także do matury podstawowej, pokaże zadania i schematy, które pozwolą na zdanie matury podstawowej. Jako absolwent technikum informatycznego, udzielę także korepetycji z informatyki, mogę pomóc z bieżącymi zadaniami oraz nauczyć obsługi np. programów z pakietu Office, typu Word, Excel, Access.… Zobacz więcej","9f21587ee5e444121f48ff5d916b8e93","c33f23c25992d8e7b397c94d299566e3","poniedziałek, 1 maja 2023 o 22:01","-"
"244","2023-05-01 21:55:07.118829","5","Witam. Wykonuje torty na każdą okazję. Zostały ostatnie Wolne miejsca na komunie. Chętnych zapraszam na priv. Torty Moni Rzeszów","0116eef4c73a20a21e999b69e83690f8","835c3cadb0c5995154f129fcc7ab8ba9","poniedziałek, 1 maja 2023 o 22:01","-"
"245","2023-05-01 21:55:15.708110","5","Dzień dobry, praca Głogów Małopolski tylko mężczyźni Umowa o pracęPraca po 12 godzin 2 zmiany.Zainteresowany proszę zadzwonić… Zobacz więcej","df4acf446aec5655691c15977bb60e5b","509f5e01711af6a512b93367dfc1df97","poniedziałek, 1 maja 2023 o 22:01","-"
"246","2023-05-01 21:55:24.160373","5","Mikrofon Shure PG58 przewodowy ( przewód mam) Stan bardzo dobry Cena 150zl","67e6d7758f74061820520d7292b7922f","f2b232f496a0be3b718a6558ded98cc3","poniedziałek, 1 maja 2023 o 22:01","-"
"247","2023-05-01 21:55:32.587168","5","Mixer DJ Behringer DJX-700Stan -dobry ( ma ułamany jeden element, zmiana z phone na CD w jedynym z kanałów) cena 350zl","89f53746ff0613692376f157d74e4c28","680f42d34d6ece55f981b06960d12408","poniedziałek, 1 maja 2023 o 22:01","-"
"248","2023-05-01 21:55:41.009917","5"," Oferujemy profesjonalne pranie oraz czyszczenie tapicerki ;  Meblowej i Samochodowej  Narożników   Dywanów … Zobacz więcej","42d15dbf37cb092aaaf2bc05582c3522","2b4d3889267a433963d5f6eba51050bd","poniedziałek, 1 maja 2023 o 22:01","-"
"249","2023-05-01 21:55:49.430916","5","Makramowe sówki-breloczki polecają się jako dodatek do prezentu lub w wersji solo Długość całkowita 14 cmCena 12zł/szt.","231b9401712b70e5815bc5a86308eb96","1658fe3f5f8bf459ef2726140cb0e55d","poniedziałek, 1 maja 2023 o 22:01","-"
"250","2023-05-01 21:55:57.858269","5","Sprzedam szafę dąb sonoma. W bardzo dobrym stanie. Cena 400 zł.","f4646a148c6c3c6f169acd8855664c7a","b43bf4c651fc90eb5492582d74b9a803","poniedziałek, 1 maja 2023 o 22:01","-"
"251","2023-05-01 21:56:06.272825","5","Ażur-obraz, Krzyż metalowy tanio, odbiór lub wysyłka dziś! Tel. 663 359 009Krzyż został wykonany z metalu o grubości 2mm pomalowany proszkowo.… Zobacz więcej","1056d0f0453f6610b1b8bf0211ecd4d8","d3e58edf30a8871dc2fa1fca602133ad","poniedziałek, 1 maja 2023 o 22:01","-"
"252","2023-05-01 21:56:14.954072","5","Witam napełnię puste pojemniki z tuszu do drukarek HP jeśli ktoś nie chce przepłacać za nowe tusze w sklepie to zapraszam cena 15zł za kolor i 15 zł za czarny dla standardowej pojemności tj 3-5ml  jeśli ktoś ma większą ilość to się dogadamy cenowo polecam warto tusze drukują po napełnieniu jak nowe:)","bec6e7c7cf006807a6af1bc32e16b1eb","e066df84e8480de530797bc6a1ddcb5b","poniedziałek, 1 maja 2023 o 22:01","-"
"253","2023-05-01 21:56:23.638107","5","Witam, sprzedam swieze wiejskie jajka z wolnego wybiegu,1.50 za szt.Odbior Rzeszów -Baranówka.Zapraszam do wiadomosci prywatnej.","43b3f83712acd92f9cdb2d7447336254","a7a20119e8970e2cc1bf6fd3c8c8f90c","poniedziałek, 1 maja 2023 o 22:01","-"
"254","2023-05-01 22:25:01.774188","10","Kupię na szybko każde auto od 1000 do 35tys  na export w dowolnym stanie
Bez oc
Bez przeglądu 
Również te do złomowania 
 Szybki odbiór auta 
Proszę dzwonić!!!
601-508-686","f69782752bc20ed8114bb0350ba900af","dab59e5ab569e6c48f8c81be71337b49","poniedziałek, 1 maja 2023 o 22:47","-"
"255","2023-05-01 22:25:11.123218","10","Zapraszamy!!
Od 23 lat na rynku turystycznym
wwww.kolonie.mielec.pl","fea1ac17d612f57040cef4f4d204fa16","f11a823abfdfa82e52c3069a9b7f8c48","poniedziałek, 1 maja 2023 o 22:47","-"
"256","2023-05-01 22:25:25.362421","10","Piesek shih tzu ur 17.02.2023r. Piesek pochodzi z domowej zarejestrowanej hodowli należącej do Stowarzyszenia Rasowych Psów i Kotów . Jest zaszczepiony i odrobaczony z książeczką zdrowia, metryką i czipem. Więcej priv","2df09c4eef02a7539d5555eb5a1138e7","8e346b1678bbb6a895b44957257668be","poniedziałek, 1 maja 2023 o 22:47","-"
"257","2023-05-01 22:25:42.516184","10"," Sztuczne storczyki (żywe kolory)!!
Kwiaty są silikonowe
~Średnie storczyki - 35zł/szt
~Duże storczyki dwupędowe - 49zł/szt
~Mini storczyki - 20zł/szt
Zapraszam na priv, prześlę ofertę.
TYLKO WYSYŁKA! Możliwość płatności przy odbiorze ,paczkomat lub kurier .","2570c2244c49cd5114c3ba3bfb16e5c0","1dcee232d284054f8b2b643e3d741e3b","poniedziałek, 1 maja 2023 o 22:47","-"
"258","2023-05-01 22:26:06.211657","10","PRACA ZDALNA, WOLNE WAKATY:
- Proste zadania online, wystarczy smartfon 
.
- Obsługa klienta.
- Zarobki od 500-1000 zł tygodniowo.… Zobacz więcej","3852e96d62012830d05ad91cd8e8a076","d4b09891765d68df8f0b7f4402fe31cb","poniedziałek, 1 maja 2023 o 22:47","-"
"259","2023-05-01 22:26:15.252456","10","Szukam osoby która świetnie czuje się w roli sprzedawcy. Lubi kontakt z ludźmi i wierzy w potencjał produktu, który sprzadaje. Jednym słowem szukamy mistrza handlu ze  znajomością języka niemieckiego lub holenderskiegoPraca idealna dla mam, ale nie tylko! Do obowiązków naszego przedstawiciela będzie należało.  Aktywne pozyskiwanie nowych klientów Przeprowadzenie klienta od oferty po montaż. Pomoc w razie pytań klienta w trakcie realizacji projektu. Re… Zobacz więcej","07b4191dc409bf49c571446b5cdd72d7","7b3e23fdc691d0326ac3c8185b1b892c","poniedziałek, 1 maja 2023 o 22:47","-"
"260","2023-05-01 22:26:24.090666","10","Macie potwierdzenie wypłatki z http://jackpot2023.com/?=23845a716 skoro dają wygrywać to ja korzystam  Grane za 50 zł(wpłata kartą), wygrana już na koncie. Zagram jeszcze jutro rano albo dzisiaj jeszcze w sumie, zobaczymy czy przebiję granicę 15 tyś. Pozdrawiam niedowiarków oraz hejteruw!!!  ","5b295eab4dacf77cfedc4b8c5e980026","422f98f72761038aa9c3d4e06254bb58","poniedziałek, 1 maja 2023 o 22:47","-"
"261","2023-05-01 22:26:33.056807","10","Na wspólnie spędzone chwile polecamy STOŁY TENISOWE francuskiej marki #cornilleau pełna oferta dostępna w sklepie online #bieznie.pl bieznie.pl  sklep internetowy i serwis urządzeń","fd3255420baaae5ad58f26f2aea58a70","f040adc7de14b5a00102f755155c2997","poniedziałek, 1 maja 2023 o 22:47","-"
"262","2023-05-01 22:26:41.745385","10","Witam.Mam do sprzedaży auto które posiadam od Września 2022 roku marki BMW model E90 serii 3 z jednostką silnikową 2.0 benzyna o mocy 170km z przebiegiem 278500.Auto bardzo dobrze doinwestowane, naprawy robione na bieżąco na wszystko posiadam dokumenty, samochód do minimalnych poprawek lakierniczych, auto bez większego wkładu finansowego. Jestem drugim właścicielem w Polsce, auto sprzedaje z powodów prywatnych, osoby zainteresowane proszę o kontakt pod numerem telefonuW a… Zobacz więcej","ff87d847503f7cc2d7f771d87680ac83","6b5d358881538e8d290a7238084496bb","poniedziałek, 1 maja 2023 o 22:47","-"
"263","2023-05-01 22:26:50.396072","10","Okrągły stolik kawowy Średnica  73cmGrubość 2,5cmWysokość 47,5cmWykonany z orzecha włoskiego i czarnej żywicy. Zabezpieczony lakierem.… Zobacz więcej","4bc1d51600455234d6cdfdf46e2d63dd","9af953c36dd770039687811cc6adacb4","poniedziałek, 1 maja 2023 o 22:47","-"
"264","2023-05-01 22:26:59.127850","10","Chcesz rozwinąć swój biznes i szukasz pawilonu handlowego? A może na nowy sezon letni potrzebujesz altany, tarasu albo lameli? Zapraszamy zatem do kontaktu!507 129 007 ","aa85f1e9ee37114b179f7cbf9703534e","e0db405725ad62dd392e7bbfdba0dd70","poniedziałek, 1 maja 2023 o 22:47","-"
"265","2023-05-01 22:27:07.875299","10","Poszukuje kobiet, dziewczyn które poważnie szukaja stałej lub dodatkowej pracy. Osoby zaangażowane i zdecydowane na rozwój, zarobek i zmiany w swoim życiu. Zapraszam do kontaktu  Barbara","d4124388541961ecd109f1e885f82fff","ddf6651bf30c10ecb1dedb80ebd918ed","poniedziałek, 1 maja 2023 o 22:47","-"
"266","2023-05-01 22:27:16.734471","10","Kupię na szybko każde auto od 1000 do 35tys  na export w dowolnym stanieBez ocBez przeglądu Również te do złomowania  Szybki odbiór auta … Zobacz więcej","9eb6e4fb7e75babf3259527e6fe411d2","25f2e7569b246fdd72243d03481dd415","poniedziałek, 1 maja 2023 o 22:47","-"
"267","2023-05-01 22:27:25.413685","10","Skład fabryczny Marseplast- zbiorniki na wodę deszczową- zbiorniki bezodpływowe- oczyszczalnie drenażowe- oczyszczalnie biologiczne … Zobacz więcej","326a8a0f8ad7c1d0e6a5903b364f475a","8b95bea49e13a3c371ae7be4dd10c2bf","poniedziałek, 1 maja 2023 o 22:47","-"
"268","2023-05-01 22:27:34.036641","10","Dzień dobry,Posiadamy w sprzedaży stal zbrojeniową Fi6 - Fi25.Stal w klasie : B500A,B500B,B500SP.Szybkie terminy realizacji, wysoka jakość stali.Każda Nasza stal posiada atest,certyfikat.… Zobacz więcej","3d89b02e612522788fab576661690984","4e155d4212a4ddbbe90562bc3033c571","poniedziałek, 1 maja 2023 o 22:47","-"
"269","2023-05-01 22:27:42.805338","10","Gdzie mozna teraz sobie zarobić kase? Jakies kasyno ktoś poleci? Jak zarobić na czymś takim?","016860707fb42a74f1deb40c5d199ade","0ac652c7559c57f689bc2f0afa5597d9","poniedziałek, 1 maja 2023 o 22:47","-"
"270","2023-05-01 22:27:51.584741","10","Znam sposób na płaski brzuszekEfekt widoczny już po tygodniu w planieZostaw TAK wyślę info na priv ","f177f50a15f246d31ad7ba8ac469c93c","a7d6e3ce97a3a83be8f1537a306d4375","poniedziałek, 1 maja 2023 o 22:47","-"
"271","2023-05-01 22:28:00.907597","10","OWBET | Producent ogrodzeń i bram proponuje zestaw HOPP ONE.Zestaw zawiera:… Zobacz więcej","4aca2eff473c32ee4da387accecc3f67","1363d5104a546badb3b7f17e8ec294a8","poniedziałek, 1 maja 2023 o 22:47","-"
"272","2023-05-01 22:28:56.324039","11","Citroen staranował przystanek","084234394a9f98545771784014a26aaf","4df3c1ce8a7f1f00e08deb1f2e69ee13","poniedziałek, 1 maja 2023 o 07:49","-"
"273","2023-05-01 22:29:05.517099","11","Zderzenie dwóch samochodów w Rogach","7b39d3850fcde658d3b454bbb219775c","9a09af82010a180b2112b64ef58441d6","poniedziałek, 1 maja 2023 o 07:49","-"
"274","2023-05-01 22:29:14.753618","11","Pożar w domu przy Wieniawskiego","53250cbca4e991b0fb362c2c27a8e6c6","45cba58cc927661a18c841d1185a6a34","poniedziałek, 1 maja 2023 o 07:49","-"
"275","2023-05-01 22:29:24.364809","11","Zjechał z drogi i uderzył w drzewo","728910f23ab4e6e65740cee81663a691","2ad086b7e0ca03304c351c2f0d14cc01","poniedziałek, 1 maja 2023 o 07:49","-"
"276","2023-05-01 22:29:33.685647","11","Zderzenie dwóch samochodów w Potoku","2ed2168f56156b97e4611a50a9a2464d","69f84f947f517478e76b21c68f641ffa","poniedziałek, 1 maja 2023 o 07:49","-"
"277","2023-05-01 22:29:43.177526","11","Zniszczył wiatę przystankową bo nie kupił alkoholu","1f0ae8004acf0ef1120240e4c421cb62","e84a81d56099c84079b2a7b3afb543d2","poniedziałek, 1 maja 2023 o 07:49","-"
"278","2023-05-01 22:29:53.403120","11","Zjechał z drogi, wjechał do rowu","b898530e651fde9bf125cb51487a17a6","bfff4c9d8dbb672c0cd2151f87eda413","poniedziałek, 1 maja 2023 o 07:49","-"
"279","2023-05-01 22:30:02.218314","11","Ukradł portfel, po czym płacił skradzioną kartą","a59f6ec62239bf8738f2f3412e0169c9","1732dbef3bc2fd8bcf1837566f64b9cc","poniedziałek, 1 maja 2023 o 07:49","-"
"280","2023-05-01 22:30:10.697663","11","Nieustąpienie pierwszeństwa przyczyną kolizji","0a1eccd6560f9fbc6e612ffe6cba6f30","d7c1adb9a5f3b1b363760fe647a7e4e9","poniedziałek, 1 maja 2023 o 07:49","-"
"281","2023-05-01 22:30:19.121574","11","41-letni kierujący na podwójnym sądowym zakazie","31f88428924a4b8d9d582f86ee4d697d","948b62967aa835c07b1883fb0d6b7fe6","poniedziałek, 1 maja 2023 o 07:49","-"
"282","2023-05-01 22:30:27.549959","11","Kolizja we Wrocance. Kierujący pijany","0abc1b412e6535f6083c0d8a17011d55","67772d6dbe3b8447eb53a03afaaf5cd9","poniedziałek, 1 maja 2023 o 07:49","-"
"283","2023-05-01 22:30:35.967127","11","Potrącenie 13-latki w Jedliczu","e7a09577adda58df7c31a42642f28011","f53fc5b2425cca8bbbdea1acd274d5dd","poniedziałek, 1 maja 2023 o 07:49","-"
"284","2023-05-01 22:30:44.419617","11","Wsiedli za kierownicę pomimo wypitego alkoholu","323abc271c3552c62f97181be8a921f1","40e577a1e09a57711c2c136cae4bb45c","poniedziałek, 1 maja 2023 o 07:49","-"
"285","2023-05-01 22:30:52.857503","11","Stracił prawo jazdy, otrzymał punkty karne i wysoki mandat","d5700947517640e003187e7364a4d359","8230929238a9baf1edf32a3e75f38596","poniedziałek, 1 maja 2023 o 07:49","-"
"286","2023-05-01 22:31:01.344578","11","Wypadek w Niewistce","7596a807310f91da8b58fbda1866babe","b2e4ceaa576ad3d38d86505109e9a1a3","poniedziałek, 1 maja 2023 o 07:49","-"
"287","2023-05-01 22:31:09.893619","11","Zderzenie osobówki z ciężarówką w Komborni","457615760bcaac2d8594435f22f5d1c5","de409f7c99c741cf239cc807a875839d","poniedziałek, 1 maja 2023 o 07:49","-"
"288","2023-05-01 22:31:18.376457","11","Pożar na terenie zakładu","56ae738e2c0f7ba78f0f59796f84a0e9","c6a8ac2e9b9b65f685615bee83a87803","poniedziałek, 1 maja 2023 o 07:49","-"
"289","2023-05-01 22:31:26.813152","11","Tragiczny wypadek w Teodorówce. Nie żyje 22-latek","7a853e1b9d544fad08ef012a164e6097","50763083bc64b6ea1d70f473ac447bf4","poniedziałek, 1 maja 2023 o 07:49","-"
"290","2023-05-01 22:31:35.258275","11","Wypadek w Teodorówce","38d68d347217fa25643cdcddb0e83c3e","5672091250985b14e6e2f555b858a44f","poniedziałek, 1 maja 2023 o 07:49","-"
"291","2023-05-01 22:31:43.695425","11","35-latek aresztowany za kradzieże na terenie kilku powiatów","0ef1bef6922a6249c56b5a025d072212","e3c90730247df5d58ce87962ec38934b","poniedziałek, 1 maja 2023 o 07:49","-"
"292","2023-05-01 22:31:52.106502","11","Spore kłopoty 42-latka","873b7726d7bd3dc3ea859ad406db6be4","2f209a5af51a81b19c562abc58950a31","poniedziałek, 1 maja 2023 o 07:49","-"
"293","2023-05-01 22:32:00.519436","11","Pijana kierująca potrąciła mężczyznę","e79938ede4c0ec63d6ee165f80c994ef","74d46e19b0c534217f02aa36d3b1a481","poniedziałek, 1 maja 2023 o 07:49","-"
"294","2023-05-01 22:32:08.943906","11","Pożar przyczepy kempingowej w Chlebnej","3c08a7e8b5b1d1b300941f45ae74aa60","77b1779d937255986d28f1c5fa6da5b0","poniedziałek, 1 maja 2023 o 07:49","-"
"295","2023-05-01 22:32:17.491624","11","Sprawcy uszkodzenia Bmw i telefonu zatrzymani","b700343dad4e9afe2abfef47a6a5c620","0b0d9d542835597c41ce2edf53ce88cb","poniedziałek, 1 maja 2023 o 07:49","-"
"296","2023-05-01 22:32:25.950222","11","Zderzenie kii z fiatem w Iwoniczu","58a049cfdba7b76775e4ffca1f121b79","f5459c49c42f106e92a2cf5a56692c10","poniedziałek, 1 maja 2023 o 07:49","-"
"297","2023-05-01 22:32:34.356929","11","Policja prosi o pomoc w odnalezieniu mężczyzny związanego z oszustwem","1b82510909178a74dd0602c169041d8c","a3d371fa6badaeba1dda548fbb04c741","poniedziałek, 1 maja 2023 o 07:49","-"
"298","2023-05-01 22:32:42.905331","11","W Wisłoku znaleziono niewybuchy","350b6817f16ebe1169dfdc054b9620ac","23291e79ab97021a0aa5721b9b2177ff","poniedziałek, 1 maja 2023 o 07:49","-"
"299","2023-05-01 22:32:51.317428","11","Beskidzkie Rozpoczęcie Sezonu Motocyklowego 2023","d2ccb02b62efa0b20301ac2f054dacc4","a2528f85b9e3847ca6cd0911d493f885","poniedziałek, 1 maja 2023 o 07:49","-"
"300","2023-05-01 22:32:59.756888","11","Zderzenie czterech samochodów w Krośnie","5d85b433c0f81432164efb270877c573","f10d31dd5cc3e5f72257ed384662da6c","poniedziałek, 1 maja 2023 o 07:49","-"
"301","2023-05-01 22:33:08.173308","11","Rajd ulicami Rogów pijanego traktorzysty","7c78feb6343dedd7fe06db150e8eddf8","13fabbe84827433aeb7080c16f0b645c","poniedziałek, 1 maja 2023 o 07:49","-"
"302","2023-05-01 22:33:16.577969","11","Pożar śmieci na cmentarzu w Zręcinie","d4ca5e29ab381fac755a551d1853cd87","66b8dd7121a89fe84d15f1ac4722781c","poniedziałek, 1 maja 2023 o 07:49","-"
"303","2023-05-01 22:38:11.852708","13","Szukasz nowoczesnego domu w spokojnym miejscu z pięknym widokiem i świeżym powietrzem za oknem? 
 Zapraszamy do zapoznania się z ofertą domu parterowego o powierzchni 127,17m2 położonego w miejscowości Budziwój. 
Inwestycja położona jest w cichym i spokojnym miejscu z dostępem do drogi prywatnej i szybkim dojazdem do centrum. W pobliżu sklepy, przystanek autobusowy, szkoła. 
Stan surowy zamknięty 
Cena: 700 tys.
Jeśli chcesz dowiedzieć się więcej na temat tej inwestycji - zadzwoń do nas !
Tel. 798 009 675","c1e2abe4abaafba55c50b0d5e94e8d95","7ed351b72722d882fbb2ac741510d980","poniedziałek, 1 maja 2023 o 23:09","-"
"304","2023-05-01 22:38:39.460229","13","Jeśli szukasz ustawnego mieszkania z pięknym widokiem, które idealnie nada się pod wynajem lub do zamieszkania to zapraszamy do zapoznania się z naszą ofertą.
Nieruchomość posiada 31,2m2 i mimo niewielkiego metrażu, znajdziemy w niej aż 2 pokoje. Osobną sypialnie z dwuskrzydłową, pojemną szafą i dużym łóżkiem oraz salon, w którym jest miejsce na sofę i telewizor oraz aneks kuchenny z niezbędnym sprzętem do gotowania. Dodatkowo, przestronny korytarz w którym znajdziemy kolejną szafę i dużą łazienkę. Kolejnym atutem jest balkon o powierzchni ok.7m2 na którym można cieszyć się świeżym powietrzem i pięknym widokiem. Dodatkowo, do mieszkania przynależy komórka lokatorska na strychu o powierzchni ok. 8m2, wspólna rowerownia i duży parking do wyłącznego użytku mieszkańców, dzięki czemu nie ma problemu z parkowaniem. Mieszkanie położone jest na 2 piętrze niskiego, dwukondygnacyjnego bloku bez windy. 
Opłaty są bardzo niskie. Czynsz wynosi ok. 200-300zł, a media płatne według zużycia.
 
Mieszkanie jest w pełni umeblowane wyposażone w niezbędny sprzęt i meble widoczne na zdjęciach. Zostało również odmalowane i odświeżone. Gotowe do zamieszkania od zaraz
Cena: 330 tys. 
Zapraszamy do kontaktu ze Spotted Nieruchomości
Tel. 798 009 675 
#spottednieruchomosci","a884ecd4cf960000b338d28d03658825","8675c1e28fd0c5f6263d1c5e6badeaad","poniedziałek, 1 maja 2023 o 23:09","-"
"305","2023-05-01 22:39:04.160668","13","TYLKO U NAS! Działka budowlana z WZ w miejscowości Stobierna o powierzchni 11,72a. Tylko 16tys. za ar!
Kształt przypominający kwadrat
16km od rynku w Rzeszowie, 8 min do lotniska w Jasionce
Kameralna zabudowa jednorodzinna
Udział w drodze dojazdowej
Pozwolenie na przyłącz: wody, kanalizacji, prądu
190 000 do negocjacji
Skontaktuj się z nami! 798-009-675","46e7b32f8bc71702df32dee3e6e78396","35ca3f2df82f9931a4232ffd0c9a535a","poniedziałek, 1 maja 2023 o 23:09","-"
"306","2023-05-01 22:39:38.976284","13","Wody gruntowe mogą być poważnym zagrożeniem dla fundamentów oraz trwałości konstrukcji Twojego domu, a także ciepła w domu. Pamietajmy że ziemia przylegająca do fundamentów zabiera dużo ciepła podczas mrozu, śniegu czy też deszczu. Dlatego też, przed wyborem projektu domu zawsze warto zapoznać się z warunkami panującymi na działce. Wysoki poziom wód gruntowych skutecznie utrudnia Nam pracę  a ponadto może wymagać zastosowania dodatkowych zabezpieczeń.Wybudowanie domu na działce, na której jest wysoki poziom  wody gruntowej  obarczone jest również sporym ryzykiem. Także jego późniejsze użytkowanie może być zakłócone walką z zawilgoceniem ścian. Zapraszamy do zapoznania się z ofertą firmy. Posiadamy długoletnie doświadczenie w branży a także oferujemy Państwu aż 
 lat gwarancji na wykonane usługi a także kosztorys i analizę GRATIS 
 Ponadto w Naszej ofercie znajdziecie również usługi mini koparka a także możliwość wypożyczenia profesjonalnych osuszaczy powietrza 
 Nie zwlekaj - zadzwoń a napewno ustalimy dogodny termin spotkania 
     
 -
- 
 lub 
-
-
 ŻYCZYMY WSZYSTKIE SPOKOJNIE ORAZ POGODNEJ MAJÓWKI 
 POZDRAWIAMY Protecmur- osuszanie budynków","f47facc8cedaa6c88942c5ae60e2ff99","1139cacec8a2c1ec542f54a3f20696da","poniedziałek, 1 maja 2023 o 23:09","-"
"307","2023-05-01 22:40:10.015446","13","Proszę o pomoc, to mój syn ,Tak marzę o tym, żeby zobaczyć moje dziecko biegające, ale choroba wiąże mu nogi… choroba jest uleczalna, ale bardzo droga w leczeniu 1,8 miliona dolarów… pomóż nam wyleczyć dziecko
 Twoje 5/10/20 /50..zł są bardzo ważne. Dołącz do siepomaga
https://www.siepomaga.pl/maksym-kyryk 
 oto nasza zbiórka pieniędzy","3a24f8b8b8e6f00ca25fa94483cbcd99","ebeed3ab90d91135c1b9385a3b6098fa","poniedziałek, 1 maja 2023 o 23:09","-"
"308","2023-05-01 22:40:40.822806","13","Uwaga 
Sprzedam tanio
(płatność przy odbiorze lub przelew) .
Produkty są nowe oryginalnie zapakowane.U Ciebie w ciągu kilku dni ","08787401810ddd654986b7a81e7b9638","9fbb6b5458d845b71f72919d0120e6a9","poniedziałek, 1 maja 2023 o 23:09","-"
"309","2023-05-01 22:40:50.615380","13","Stroiki nagrobne na Dzień Mamy i Taty.","3847faa4ba0cbe7c10d6c6422d55b6f2","6f8489d3134773a5a3151468ecf7e290","poniedziałek, 1 maja 2023 o 23:09","-"
"310","2023-05-01 22:40:59.743368","13","               Zapraszamy Do Naszego             Sklepu Z Biżuterią Srebrną,          Ze Stali Chirurgicznej I Czeską !!!.                              Konkurs !!!Z pośród osób robiących u nas zakupyi udostępniających nasze posty w miesiącu maju rozlosujemy zestaw kosmetyków Incandessence firmy Avon  !!!.Zapraszamy.Beata Śnieżek. Brzozów Plac Grunwaldzki 1- przy dworcu PKS.Tel. 695470635. Mamy możliwość wysyłki.","d99473879fcdf9412f1aa64eca41cddd","a9ffe60dfec6a17674ec00e08db0205e","poniedziałek, 1 maja 2023 o 23:09","-"
"311","2023-05-01 22:41:08.483762","13","PIĄTKOWE imprezy tylko w Klubie Pod Palma","9a5bdff7de59987f05b2062ac5aaa97d","c9427c4895a3a7846a52d32585f1d80c","poniedziałek, 1 maja 2023 o 23:09","-"
"312","2023-05-01 22:41:17.667681","13","Jak zawsze jesteście najlepsiWięc łapcie galerię  z ostatniego ","79f2afa7f106eebfe16e9439cabeb31d","e3dd5147383f4e3bffaa18edc6774376","poniedziałek, 1 maja 2023 o 23:09","-"
"313","2023-05-01 22:41:26.957102","13","Przed nami długi weekend majowy To doskonała okazja by zapoznać się z najnowszą wiosenną kolekcją Dziś pokazujemy Wam najnowsze komplety damskie w różnych wari… Zobacz więcej","d089091e25dee67cdacf7212fac8f0e2","97feb47b08d342614c52073a5d2d0e47","poniedziałek, 1 maja 2023 o 23:09","-"
"314","2023-05-01 22:41:36.316723","13","Najnowsze komplety damskie dostępne w naszym sklepie Widziałaś już? Całe zamowienie złożysz na stronie https://stylowelove.pl  #stylowka #butikonline #papa… Zobacz więcej","be01868f6fb464d8be7c1e7a0dab72ae","8d004e27e1a921c96fd2e57c15421a1f","poniedziałek, 1 maja 2023 o 23:09","-"
"315","2023-05-01 22:41:45.313002","13"," DO WYNAJĘCIA  Komfortowe mieszkanie - 40 m2 - dobry standardul. Tuwima, Dębica Powierzchnia: 40 m2 Piętro: I w bloku mieszkalnym … Zobacz więcej","065cb75d4b53c8fe525c04fce99a5aa2","6ad4de5b4636bd74d273b0a0f0c422e1","poniedziałek, 1 maja 2023 o 23:09","-"
"316","2023-05-01 22:41:54.423211","13"," Naturalna fotografia ślubna  Pełen ciepła, natury i emocji reportaż ślubny od dziewczyn ze StudioMandala! Do wolnych terminów 2023 - małe zniżki!","b5845faf0dfd08b8d635548488982efd","b6b1985353ae8b3cc00434b1dfe52c68","poniedziałek, 1 maja 2023 o 23:09","-"
"317","2023-05-01 22:42:03.528648","13","EasyBlend to połączenie wydajności i efektywności w jednym, funkcjonalnym blenderze bezprzewodowym!→ wyposażony w 6 ostrzy blenduje całą zawartość kielicha na gładko→ jedno ładowanie wystarcza na 8 do 10 koktajli→ jest lekki i poręczny – zabierzesz go ze sobą do pracy, w podróż, w góry, a nawet na siłownię!Zapomnij o nudnych śniadaniach. Nie martw się, że musisz zrezygnować z ulubionego koktajlu na wyjeździe. Zamów swój EasyBlend i ciesz się pożywnym i zdrowym posiłkiem, … Zobacz więcej","410138be8b86bc3fd339c39ad2812425","7c2661002280e67dbf9e4d8d9e290c5d","poniedziałek, 1 maja 2023 o 23:09","-"
